,,,,," 19,388,231.64 ",
Invoice Date,Supplier Name,Supplier Country,Taxable basis,Currency,Tax to pay,Runing Total
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,353.58,EUR,123.75,3119932.62
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,248.5,EUR,86.97,3120019.59
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,346.48,EUR,121.27,3120140.86
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,103.66,EUR,36.28,3120177.14
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,1956.05,EUR,684.62,3120861.76
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,191.7,EUR,67.09,3120928.85
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,514.04,EUR,179.91,3121108.76
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,214.42,EUR,75.05,3121183.81
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,239.98,EUR,83.99,3121267.8
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,1485.32,EUR,519.86,3121787.66
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,4391.21,EUR,1536.92,3123324.58
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,408.96,EUR,143.14,3123467.72
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,203.06,EUR,71.07,3123538.79
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,548.12,EUR,191.84,3123730.63
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,210.16,EUR,73.56,3123804.19
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,553.59,EUR,193.76,3123997.95
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,607.76,EUR,212.72,3124210.67
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,864.78,EUR,302.67,3124513.34
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,468.6,EUR,164.01,3124677.35
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,445.88,EUR,156.06,3124833.41
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,238.56,EUR,83.5,3124916.91
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,156.4,EUR,54.74,3124971.65
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,107.2,EUR,37.52,3125009.17
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,5163.12,EUR,1807.09,3126816.26
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,2675.28,EUR,936.35,3127752.61
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,4301.73,EUR,1505.61,3129258.22
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,86.62,EUR,30.32,3129288.54
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,120.16,EUR,42.06,3129330.6
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,51.03,EUR,17.86,3129348.46
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,717.97,EUR,251.29,3129599.75
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,200.19,EUR,70.07,3129669.82
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,26735.76,EUR,9357.52,3139027.34
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,39771.36,EUR,13919.98,3152947.32
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,3714.72,EUR,1300.15,3154247.47
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,1138.84,EUR,398.59,3154646.06
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,823.6,EUR,288.26,3154934.32
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,745.5,EUR,260.93,3155195.25
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,539.6,EUR,188.86,3155384.11
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,536.76,EUR,187.87,3155571.98
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,539.6,EUR,188.86,3155760.84
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,600.66,EUR,210.23,3155971.07
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,359.26,EUR,125.74,3156096.81
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,539.6,EUR,188.86,3156285.67
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,441.62,EUR,154.57,3156440.24
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,2896.8,EUR,1013.88,3157454.12
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,411.8,EUR,144.13,3157598.25
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,539.6,EUR,188.86,3157787.11
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,4555.36,EUR,1594.38,3159381.49
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,1647.2,EUR,576.52,3159958.01
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,7929.28,EUR,2775.25,3162733.26
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,1486.74,EUR,520.36,3163253.62
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,1569.1,EUR,549.18,3163802.8
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,44187.56,EUR,15465.65,3179268.45
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,2734.92,EUR,957.22,3180225.67
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,439.26,EUR,153.74,3180379.41
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,3416.52,EUR,1195.78,3181575.19
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,745.5,EUR,260.93,3181836.12
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,539.6,EUR,188.86,3182024.98
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,536.76,EUR,187.87,3182212.85
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,539.6,EUR,188.86,3182401.71
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,600.66,EUR,210.23,3182611.94
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,359.26,EUR,125.74,3182737.68
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,539.6,EUR,188.86,3182926.54
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,441.62,EUR,154.57,3183081.11
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,411.8,EUR,144.13,3183225.24
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,539.6,EUR,188.86,3183414.1
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,7929.28,EUR,2775.25,3186189.35
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,1486.74,EUR,520.36,3186709.71
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,1569.1,EUR,549.18,3187258.89
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,2279.1,EUR,797.68,3188056.57
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,917.89,EUR,321.26,3188377.83
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,280.82,EUR,98.29,3188476.12
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,202.59,EUR,70.91,3188547.03
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,1783.18,EUR,624.11,3189171.14
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,1946.82,EUR,681.39,3189852.53
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,745.5,EUR,260.93,3190113.46
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,539.6,EUR,188.86,3190302.32
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,536.76,EUR,187.87,3190490.19
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,539.6,EUR,188.86,3190679.05
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,600.66,EUR,210.23,3190889.28
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,359.26,EUR,125.74,3191015.02
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,539.6,EUR,188.86,3191203.88
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,441.62,EUR,154.57,3191358.45
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,411.8,EUR,144.13,3191502.58
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,539.6,EUR,188.86,3191691.44
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,7433.7,EUR,2601.79,3194293.23
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,1486.74,EUR,520.36,3194813.59
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,1569.1,EUR,549.18,3195362.77
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,61118.22,EUR,21391.38,3216754.15
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,726.67,EUR,254.33,3217008.48
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,697.99,EUR,244.3,3217252.78
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,592.79,EUR,207.48,3217460.26
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,16716.24,EUR,5850.68,3223310.94
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,44491.44,EUR,15572,3238882.94
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,745.5,EUR,260.93,3239143.87
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,539.6,EUR,188.86,3239332.73
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,536.76,EUR,187.87,3239520.6
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,539.6,EUR,188.86,3239709.46
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,600.66,EUR,210.23,3239919.69
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,359.26,EUR,125.74,3240045.43
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,539.6,EUR,188.86,3240234.29
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,441.62,EUR,154.57,3240388.86
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,411.8,EUR,144.13,3240532.99
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,539.6,EUR,188.86,3240721.85
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,7433.7,EUR,2601.79,3243323.64
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,1486.74,EUR,520.36,3243844
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,1569.1,EUR,549.18,3244393.18
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,3416.52,EUR,1195.78,3245588.96
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,745.5,EUR,260.93,3245849.89
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,539.6,EUR,188.86,3246038.75
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,536.76,EUR,187.87,3246226.62
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,539.6,EUR,188.86,3246415.48
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,359.26,EUR,125.74,3246541.22
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,539.6,EUR,188.86,3246730.08
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,441.62,EUR,154.57,3246884.65
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,8690.4,EUR,3041.64,3249926.29
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,411.8,EUR,144.13,3250070.42
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,539.6,EUR,188.86,3250259.28
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,13666.08,EUR,4783.13,3255042.41
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,4941.6,EUR,1729.56,3256771.97
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,600.66,EUR,210.23,3256982.2
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,7433.7,EUR,2601.79,3259583.99
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,1486.74,EUR,520.36,3260104.35
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,1569.1,EUR,549.18,3260653.53
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,227.91,EUR,79.77,3260733.3
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,745.5,EUR,260.93,3260994.23
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,539.6,EUR,188.86,3261183.09
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,536.76,EUR,187.87,3261370.96
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,539.6,EUR,188.86,3261559.82
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,359.26,EUR,125.74,3261685.56
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,539.6,EUR,188.86,3261874.42
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,441.62,EUR,154.57,3262028.99
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,411.8,EUR,144.13,3262173.12
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,539.6,EUR,188.86,3262361.98
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,600.66,EUR,210.23,3262572.21
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,7433.7,EUR,2601.79,3265174
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,1486.74,EUR,520.36,3265694.36
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,1255.28,EUR,439.35,3266133.71
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,58839.12,EUR,20593.69,3286727.4
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,354.52,EUR,124.08,3286851.48
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,16716.24,EUR,5850.68,3292702.16
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,44491.44,EUR,15572,3308274.16
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,745.5,EUR,260.93,3308535.09
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,539.6,EUR,188.86,3308723.95
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,536.76,EUR,187.87,3308911.82
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,539.6,EUR,188.86,3309100.68
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,359.26,EUR,125.74,3309226.42
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,539.6,EUR,188.86,3309415.28
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,441.62,EUR,154.57,3309569.85
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,411.8,EUR,144.13,3309713.98
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,539.6,EUR,188.86,3309902.84
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,600.66,EUR,210.23,3310113.07
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,7625.4,EUR,2668.89,3312781.96
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,1525.08,EUR,533.78,3313315.74
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,1255.28,EUR,439.35,3313755.09
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,4186.16,EUR,1465.16,3315220.25
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,879.66,EUR,307.88,3315528.13
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,237.25,EUR,83.04,3315611.17
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,3416.52,EUR,1195.78,3316806.95
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,745.5,EUR,260.93,3317067.88
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,539.6,EUR,188.86,3317256.74
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,536.76,EUR,187.87,3317444.61
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,539.6,EUR,188.86,3317633.47
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,359.26,EUR,125.74,3317759.21
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,539.6,EUR,188.86,3317948.07
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,441.62,EUR,154.57,3318102.64
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,411.8,EUR,144.13,3318246.77
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,539.6,EUR,188.86,3318435.63
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,600.66,EUR,210.23,3318645.86
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,7117.04,EUR,2490.96,3321136.82
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,1525.08,EUR,533.78,3321670.6
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,1317.76,EUR,461.22,3322131.82
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,152.99,EUR,53.55,3322185.37
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,227.91,EUR,79.77,3322265.14
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,745.5,EUR,260.93,3322526.07
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,539.6,EUR,188.86,3322714.93
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,536.76,EUR,187.87,3322902.8
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,539.6,EUR,188.86,3323091.66
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,359.26,EUR,125.74,3323217.4
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,539.6,EUR,188.86,3323406.26
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,441.62,EUR,154.57,3323560.83
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,411.8,EUR,144.13,3323704.96
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,539.6,EUR,188.86,3323893.82
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,600.66,EUR,210.23,3324104.05
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,7117.04,EUR,2490.96,3326595.01
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,1525.08,EUR,533.78,3327128.79
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,1317.76,EUR,461.22,3327590.01
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,70775.64,EUR,24771.47,3352361.48
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,1786.19,EUR,625.17,3352986.65
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,8476.8,EUR,2966.88,3355953.53
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,1650.04,EUR,577.51,3356531.04
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,752.6,EUR,263.41,3356794.45
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,408.59,EUR,143.01,3356937.46
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,612.11,EUR,214.24,3357151.7
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,552.38,EUR,193.33,3357345.03
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,16716.24,EUR,5850.68,3363195.71
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,44491.44,EUR,15572,3378767.71
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,745.5,EUR,260.93,3379028.64
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,539.6,EUR,188.86,3379217.5
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,536.76,EUR,187.87,3379405.37
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,539.6,EUR,188.86,3379594.23
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,359.26,EUR,125.74,3379719.97
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,539.6,EUR,188.86,3379908.83
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,441.62,EUR,154.57,3380063.4
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,411.8,EUR,144.13,3380207.53
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,539.6,EUR,188.86,3380396.39
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,600.66,EUR,210.23,3380606.62
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,7117.04,EUR,2490.96,3383097.58
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,1525.08,EUR,533.78,3383631.36
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,1317.76,EUR,461.22,3384092.58
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,602.08,EUR,210.73,3384303.31
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,1050.64,EUR,367.72,3384671.03
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,1436.47,EUR,502.76,3385173.79
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,552.38,EUR,193.33,3385367.12
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,2360.04,EUR,826.01,3386193.13
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,3416.52,EUR,1195.78,3387388.91
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,745.5,EUR,260.93,3387649.84
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,539.6,EUR,188.86,3387838.7
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,536.76,EUR,187.87,3388026.57
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,539.6,EUR,188.86,3388215.43
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,359.26,EUR,125.74,3388341.17
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,539.6,EUR,188.86,3388530.03
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,441.62,EUR,154.57,3388684.6
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,411.8,EUR,144.13,3388828.73
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,539.6,EUR,188.86,3389017.59
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,600.66,EUR,210.23,3389227.82
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,7117.04,EUR,2490.96,3391718.78
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,1525.08,EUR,533.78,3392252.56
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,1317.76,EUR,461.22,3392713.78
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,1400.12,EUR,490.04,3393203.82
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,836.22,EUR,292.68,3393496.5
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,836.22,EUR,292.68,3393789.18
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,220.75,EUR,77.26,3393866.44
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,200.67,EUR,70.23,3393936.67
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,130.44,EUR,45.65,3393982.32
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,52.54,EUR,18.39,3394000.71
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,247.36,EUR,86.58,3394087.29
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,262.7,EUR,91.94,3394179.23
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,381.98,EUR,133.69,3394312.92
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,552.38,EUR,193.33,3394506.25
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,745.5,EUR,260.93,3394767.18
20190601,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,539.6,EUR,188.86,3394956.04
