Account,Doc. Date,DocumentNo,Type,PK,Amount in LC,Tx,LCurr,Company,Localité
3170120000,2019-03-21,1509107282,YI,40,-325.18,VL,EUR,Netflix SA,US
3170120000,2019-03-21,1509107307,YI,40,-477.12,VL,EUR,Netflix SA,US
3170120000,2019-03-21,1509107316,YI,50,-320.21,VL,EUR,Netflix SA,US
3170120000,2019-03-21,1509107326,YI,40,-242.82,VL,EUR,Netflix SA,US
3170120000,2019-03-20,1509107505,YI,50,-353.58,VL,EUR,Netflix SA,US
3170120000,2019-02-01,1509108820,YI,50,-282.58,VL,EUR,Netflix SA,US
3170120000,2019-03-01,1509108844,YI,50,-347.90,VL,EUR,Netflix SA,US
3170120000,2019-03-25,1509109362,YI,40,-248.50,VL,EUR,Netflix SA,US
3170120000,2019-03-25,1509109372,YI,40,-282.58,VL,EUR,Netflix SA,US
3170120000,2019-03-25,1509109384,YI,40,-282.58,VL,EUR,Netflix SA,US
3170120000,2019-03-25,1509109392,YI,50,-962.76,VL,EUR,Netflix SA,US
3170120000,2019-03-25,1509109570,YI,50,-887.50,VM,EUR,Netflix SA,US
3170120000,2019-03-01,1509109626,YI,40,-477.12,VL,EUR,Netflix SA,US
3170120000,2019-03-22,1509109695,YI,40,-420.67,VL,EUR,Netflix SA,US
3170120000,2019-03-26,1509110079,YI,40,-336.54,VL,EUR,Netflix SA,US
3170120000,2019-03-26,1509110092,YI,40,-335.12,VL,EUR,Netflix SA,US
3170120000,2019-03-26,1509110315,YI,40,-488.48,VL,EUR,Netflix SA,US
3170120000,2019-01-01,1509110441,YI,50,-1289.93,VL,EUR,Netflix SA,US
3170120000,2019-03-06,1509110465,YI,50,-435.94,VM,EUR,Netflix SA,US
3170120000,2019-03-25,1509110555,YI,50,-353.58,VL,EUR,Netflix SA,US
3170120000,2019-03-27,1509111046,YI,40,-795.20,VL,EUR,Netflix SA,US
3170120000,2019-03-27,1509111057,YI,40,-411.80,VL,EUR,Netflix SA,US
3170120000,2019-03-27,1509111071,YI,40,-353.58,VL,EUR,Netflix SA,US
3170120000,2019-03-27,1509111211,YI,40,-242.82,VM,EUR,Netflix SA,US
3170120000,2019-03-01,1509111313,YI,40,-248.50,VL,EUR,Netflix SA,US
3170120000,2019-03-12,1509111322,YI,40,-692.96,VL,EUR,Netflix SA,US
3170120000,2019-03-27,1509111478,YI,40,-535.34,VL,EUR,Netflix SA,US
3170120000,2019-03-28,1509111779,YI,40,-1093.12,VL,EUR,Netflix SA,US
3170120000,2019-03-28,1509111836,YI,40,-366.36,VM,EUR,Netflix SA,US
3170120000,2019-03-28,1509112023,YI,50,-359.26,VM,EUR,Netflix SA,US
3170120000,2019-02-01,1509112131,YI,50,-491.32,VL,EUR,Netflix SA,US
3170120000,2019-03-01,1509112147,YI,50,-650.36,VL,EUR,Netflix SA,US
3170120000,2019-03-25,1509112205,YI,40,-282.58,VL,EUR,Netflix SA,US
3170120000,2019-03-29,1509113826,YI,50,-1198.48,VL,EUR,Netflix SA,US
3170120000,2019-03-18,1509113987,YI,50,-310.98,VM,EUR,Netflix SA,US
3170120000,2019-03-30,1509114051,YI,40,-350.74,VL,EUR,Netflix SA,US
3170120000,2019-03-31,1509114116,YI,40,-461.50,VL,EUR,Netflix SA,US
3170120000,2019-03-31,1509114125,YI,40,-248.50,VL,EUR,Netflix SA,US
3170120000,2019-03-31,1509114135,YI,40,-166.14,VL,EUR,Netflix SA,US
3170120000,2019-03-31,1509114144,YI,40,-698.64,VL,EUR,Netflix SA,US
3170120000,2019-03-31,1509114152,YI,40,-552.38,VL,EUR,Netflix SA,US
3170120000,2019-03-31,1509114163,YI,40,-259.86,VL,EUR,Netflix SA,US
3170120000,2019-03-31,1509114175,YI,40,-1391.60,VL,EUR,Netflix SA,US
3170120000,2019-03-31,1509114190,YI,40,-347.90,VL,EUR,Netflix SA,US
3170120000,2019-03-31,1509114199,YI,40,-519.72,VL,EUR,Netflix SA,US
3170120000,2019-03-31,1509114222,YI,40,-259.86,VM,EUR,Netflix SA,US
3170120000,2019-03-31,1509114231,YI,40,-1739.50,VM,EUR,Netflix SA,US
3170120000,2019-03-13,1509115792,YI,40,-779.58,VL,EUR,Netflix SA,US
3170120000,2019-03-24,1509115808,YI,50,-552.38,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509121510,YI,40,-2087.40,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509121525,YI,40,-1299.30,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509121539,YI,40,-259.86,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509121549,YI,40,-259.86,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509121565,YI,40,-552.38,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509121578,YI,40,-779.58,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509121595,YI,40,-2761.90,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509121608,YI,40,-779.58,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509121621,YI,40,-1043.70,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509121639,YI,40,-1391.60,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509121652,YI,40,-2209.52,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509121663,YI,40,-2761.90,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509121671,YI,40,-347.90,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509121684,YI,40,-519.72,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509121700,YI,40,-2209.52,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509121711,YI,40,-1739.50,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509121727,YI,40,-359.26,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509121738,YI,40,-763.96,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509121746,YI,40,-705.74,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509121762,YI,40,-210.16,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509121773,YI,40,-614.86,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509121789,YI,40,-533.92,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509121804,YI,40,-1496.68,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509121814,YI,40,-166.14,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509121823,YI,50,-266.96,VM,EUR,Netflix SA,US
3170120000,2019-04-01,1509121873,YI,40,-310.98,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509121888,YI,40,-1593.24,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509121902,YI,40,-481.38,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509121967,YI,40,-711.42,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509121980,YI,40,-761.12,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509122035,YI,40,-7122.72,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509122053,YI,40,-217.26,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509122093,YI,40,-286.84,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509122106,YI,40,-690.12,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509122119,YI,40,-562.32,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509122136,YI,40,-3038.80,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509122154,YI,40,-891.19,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509122168,YI,40,-377.72,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509122181,YI,40,-336.54,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509122193,YI,40,-221.52,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509122208,YI,40,-683.02,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509122220,YI,40,-176.08,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509122232,YI,40,-688.70,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509122246,YI,40,-711.42,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509122258,YI,40,-191.70,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509122269,YI,40,-310.98,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509122288,YI,40,-935.78,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509122304,YI,40,-347.90,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509122321,YI,40,-357.84,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509122332,YI,40,-266.96,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509122348,YI,40,-76.68,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509122362,YI,40,-86.62,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509122374,YI,40,-275.48,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509122389,YI,40,-222.94,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509122401,YI,40,-2483.58,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509122414,YI,40,-656.04,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509122435,YI,40,-477.12,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509122445,YI,40,-634.74,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509122459,YI,40,-184.60,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509122479,YI,40,-653.20,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509122491,YI,40,-535.34,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509122505,YI,40,-514.04,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509122518,YI,40,-1657.14,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509122528,YI,40,-1391.60,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509122542,YI,40,-1104.76,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509122555,YI,40,-259.86,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509122565,YI,40,-552.38,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509122576,YI,40,-259.86,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509122593,YI,40,-259.86,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509122606,YI,40,-552.38,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509122617,YI,40,-552.38,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509122627,YI,40,-259.86,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509122636,YI,40,-695.80,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509122647,YI,40,-519.72,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509122663,YI,40,-552.38,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509122675,YI,40,-552.38,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509122691,YI,40,-1039.44,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509122705,YI,40,-779.58,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509122719,YI,40,-1391.60,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509122729,YI,40,-291.10,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509122739,YI,40,-377.72,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509122752,YI,40,-336.54,VM,EUR,Netflix SA,US
3170120000,2019-04-01,1509122770,YI,40,-692.96,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509122785,YI,40,-3037.38,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509122797,YI,40,-2121.48,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509122807,YI,40,-242.82,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509122820,YI,40,-248.50,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509122833,YI,40,-435.94,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509122845,YI,40,-1166.25,VM,EUR,Netflix SA,US
3170120000,2019-04-01,1509122856,YI,40,-1009.62,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509122867,YI,40,-191.70,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509122879,YI,40,-401.86,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509122889,YI,40,-514.04,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509122899,YI,40,-355.00,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509122909,YI,40,-404.70,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509122919,YI,40,-271.22,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509122933,YI,40,-1185.70,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509122947,YI,40,-139.16,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509122957,YI,40,-213.00,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509122973,YI,40,-1417.16,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509122985,YI,40,-319.50,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509122995,YI,40,-302.46,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509123005,YI,40,-215.84,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509123015,YI,40,-357.84,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509123025,YI,40,-1562.00,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509123035,YI,40,-242.82,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509123047,YI,40,-653.20,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509123056,YI,40,-255.60,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509123066,YI,40,-2913.84,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509123079,YI,40,-353.58,VM,EUR,Netflix SA,US
3170120000,2019-04-01,1509123090,YI,40,-745.50,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509123100,YI,40,-248.50,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509123110,YI,40,-282.58,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509123120,YI,40,-248.50,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509123130,YI,40,-952.82,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509123140,YI,40,-134.90,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509123154,YI,40,-411.80,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509123168,YI,40,-424.58,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509123178,YI,40,-363.52,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509123188,YI,40,-5500.51,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509123198,YI,40,-360.68,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509123208,YI,40,-222.94,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509123218,YI,40,-1573.36,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509123228,YI,40,-475.70,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509123238,YI,40,-347.90,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509123248,YI,40,-258.44,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509123258,YI,40,-420.32,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509123268,YI,40,-911.64,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509123278,YI,40,-221.52,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509123288,YI,40,-481.38,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509123299,YI,40,-154.78,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509123315,YI,40,-1189.96,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509123330,YI,40,-1329.12,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509123342,YI,40,-627.64,VM,EUR,Netflix SA,US
3170120000,2019-04-01,1509123357,YI,40,-164.72,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509123371,YI,40,-357.84,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509123383,YI,40,-363.52,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509123396,YI,40,-86.62,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509123411,YI,40,-215.84,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509123426,YI,40,-438.78,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509123439,YI,40,-555.22,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509123449,YI,40,-2081.72,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509123459,YI,40,-336.54,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509123470,YI,40,-742.66,VM,EUR,Netflix SA,US
3170120000,2019-04-01,1509123487,YI,40,-607.76,VM,EUR,Netflix SA,US
3170120000,2019-04-01,1509123500,YI,40,-336.54,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509123515,YI,40,-335.12,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509123530,YI,40,-377.72,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509123545,YI,40,-477.12,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509123560,YI,40,-477.12,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509123575,YI,40,-335.12,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509123588,YI,40,-395.61,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509123604,YI,40,-221.52,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509123617,YI,40,-248.50,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509123627,YI,40,-248.50,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509123637,YI,40,-353.58,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509123649,YI,40,-400.44,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509123664,YI,40,-467.18,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509123679,YI,40,-430.26,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509123694,YI,40,-565.16,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509123709,YI,40,-1167.96,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509123724,YI,40,-164.72,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509123734,YI,40,-651.78,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509123744,YI,40,-261.28,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509123754,YI,40,-489.90,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509123764,YI,40,-575.10,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509123774,YI,40,-366.36,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509123784,YI,40,-965.60,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509123794,YI,40,-1596.08,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509123805,YI,40,-692.96,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509123816,YI,40,-494.16,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509123829,YI,40,-569.42,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509123843,YI,40,-302.46,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509123858,YI,40,-925.84,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509123873,YI,40,-224.36,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509123888,YI,40,-1442.72,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509123903,YI,40,-1239.66,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509123916,YI,40,-519.72,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509123928,YI,40,-482.80,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509123943,YI,40,-355.00,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509123956,YI,40,-842.06,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509123968,YI,40,-414.64,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509123980,YI,40,-481.38,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509123990,YI,40,-1099.08,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509124005,YI,40,-251.34,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509124016,YI,40,-289.68,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509124031,YI,40,-1948.24,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509124046,YI,40,-102.24,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509124061,YI,40,-550.96,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509124076,YI,40,-164.72,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509124091,YI,40,-746.35,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509124105,YI,40,-585.04,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509124121,YI,40,-550.96,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509124131,YI,40,-719.94,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509124144,YI,40,-579.36,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509124154,YI,40,-363.52,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509124168,YI,40,-1275.16,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509124183,YI,40,-558.06,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509124195,YI,40,-795.20,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509124205,YI,40,-2237.92,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509124216,YI,40,-1047.96,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509124226,YI,40,-248.50,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509124238,YI,40,-217.26,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509124250,YI,40,-217.26,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509124264,YI,40,-248.50,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509124280,YI,40,-440.13,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509124291,YI,40,-200.22,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509124308,YI,40,-282.58,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509124320,YI,40,-353.58,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509124337,YI,40,-886.08,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509124349,YI,40,-178.92,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509124361,YI,40,-455.82,VM,EUR,Netflix SA,US
3170120000,2019-04-01,1509124373,YI,40,-399.02,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509124388,YI,40,-455.82,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509124403,YI,40,-1104.76,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509124418,YI,40,-397.60,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509124431,YI,40,-238.56,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509124444,YI,40,-340.80,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509124455,YI,40,-265.54,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509124467,YI,40,-1226.70,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509124481,YI,40,-411.80,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509124494,YI,40,-346.48,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509124510,YI,40,-450.14,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509124525,YI,40,-831.91,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509124544,YI,40,-769.64,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509124557,YI,40,-1648.62,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509124572,YI,40,-804.57,VM,EUR,Netflix SA,US
3170120000,2019-04-01,1509124584,YI,40,-1779.26,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509124595,YI,40,-1177.18,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509124610,YI,40,-381.98,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509124623,YI,40,-499.84,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509124635,YI,40,-1001.10,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509124649,YI,40,-332.28,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509124660,YI,40,-529.66,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509124675,YI,40,-781.00,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509124686,YI,40,-420.32,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509124699,YI,40,-301.61,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509124712,YI,40,-1515.14,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509124728,YI,40,-504.10,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509124743,YI,40,-252.76,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509124755,YI,40,-369.20,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509124768,YI,40,-849.16,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509124780,YI,40,-291.10,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509124790,YI,40,-336.54,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509124803,YI,40,-1119.95,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509124816,YI,40,-813.66,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509124827,YI,40,-712.84,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509124838,YI,40,-423.16,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509124848,YI,40,-663.14,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509124858,YI,40,-504.10,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509124873,YI,40,-465.76,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509124889,YI,40,-421.74,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509124901,YI,40,-550.96,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509124920,YI,40,-1891.44,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509124949,YI,40,-536.76,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509124962,YI,40,-539.60,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509124973,YI,40,-251.34,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509124988,YI,40,-282.58,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509124997,YI,40,-247.08,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509125011,YI,40,-450.14,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509125023,YI,40,-1157.30,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509125038,YI,40,-934.36,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509125051,YI,40,-1202.74,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509125063,YI,40,-467.18,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509125076,YI,40,-467.18,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509125095,YI,40,-1042.28,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509125106,YI,40,-2760.48,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509125122,YI,40,-735.56,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509125134,YI,40,-1289.36,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509125151,YI,40,-423.16,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509125163,YI,40,-817.92,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509125180,YI,40,-1471.12,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509125217,YI,40,-397.60,VL,EUR,Netflix SA,US
3170120000,2019-04-01,1509125241,YI,40,-423.16,VL,EUR,Netflix SA,US
